wavelength,nk,flux
930.70000000, 0.87585701, 0.46493683
930.75000000, 0.87545986, 0.46476526
930.80000000, 0.87490977, 0.46459369
930.85000000, 0.87439370, 0.46442212
930.90000000, 0.87402086, 0.46424861
930.95000000, 0.87346954, 0.46406217
931.00000000, 0.87273973, 0.46387573
931.05000000, 0.87228359, 0.46368928
931.10000000, 0.87192277, 0.46350284
931.15000000, 0.87199804, 0.46331639
931.20000000, 0.87205624, 0.46312995
931.25000000, 0.87207462, 0.46294350
931.30000000, 0.87201521, 0.46275706
931.35000000, 0.87189469, 0.46257062
931.40000000, 0.87222880, 0.46238417
931.45000000, 0.87264706, 0.46219773
931.50000000, 0.87288527, 0.46201128
931.55000000, 0.87272688, 0.46182484
931.60000000, 0.87186341, 0.46163839
931.65000000, 0.87071481, 0.46145195
931.70000000, 0.86939144, 0.46126551
931.75000000, 0.86819391, 0.46107906
931.80000000, 0.86703518, 0.46089262
931.85000000, 0.86600946, 0.46070617
931.90000000, 0.86496904, 0.46051973
931.95000000, 0.86390659, 0.46033328
932.00000000, 0.86308143, 0.46014684
932.05000000, 0.86236793, 0.45996040
932.10000000, 0.86264960, 0.45977395
932.15000000, 0.86316228, 0.45958751
932.20000000, 0.86434495, 0.45940106
932.25000000, 0.86536682, 0.45921462
932.30000000, 0.86619990, 0.45902817
932.35000000, 0.86704812, 0.45884173
932.40000000, 0.86790221, 0.45865529
932.45000000, 0.86898223, 0.45846884
932.50000000, 0.86987818, 0.45828240
932.55000000, 0.87017667, 0.45809595
932.60000000, 0.87008589, 0.45790951
932.65000000, 0.86960583, 0.45772306
932.70000000, 0.86920649, 0.45753662
932.75000000, 0.86884153, 0.45735018
932.80000000, 0.86891182, 0.45716373
932.85000000, 0.86912526, 0.45697729
932.90000000, 0.86970680, 0.45679084
932.95000000, 0.87046735, 0.45660440
933.00000000, 0.87138038, 0.45641795
933.05000000, 0.87231489, 0.45623151
933.10000000, 0.87323208, 0.45604506
933.15000000, 0.87379377, 0.45585862
933.20000000, 0.87409008, 0.45567218
933.25000000, 0.87382245, 0.45548573
933.30000000, 0.87331347, 0.45529929
933.35000000, 0.87262971, 0.45511284
933.40000000, 0.87182437, 0.45492640
933.45000000, 0.87096914, 0.45473995
933.50000000, 0.86987334, 0.45455351
933.55000000, 0.86881028, 0.45436707
933.60000000, 0.86780540, 0.45418062
933.65000000, 0.86709124, 0.45399418
933.70000000, 0.86657088, 0.45380773
933.75000000, 0.86674267, 0.45362129
933.80000000, 0.86707328, 0.45343484
933.85000000, 0.86774235, 0.45324840
933.90000000, 0.86851255, 0.45306196
933.95000000, 0.86944775, 0.45287551
934.00000000, 0.87057703, 0.45268907
934.05000000, 0.87181548, 0.45250262
934.10000000, 0.87276704, 0.45231618
934.15000000, 0.87355904, 0.45212973
934.20000000, 0.87361121, 0.45194329
934.25000000, 0.87342433, 0.45175685
934.30000000, 0.87287887, 0.45157040
934.35000000, 0.87191480, 0.45138396
934.40000000, 0.87073507, 0.45119751
934.45000000, 0.86943074, 0.45101107
934.50000000, 0.86815859, 0.45082462
934.55000000, 0.86712813, 0.45063818
934.60000000, 0.86618328, 0.45045174
934.65000000, 0.86535667, 0.45026529
934.70000000, 0.86466977, 0.45007885
934.75000000, 0.86405485, 0.44989240
934.80000000, 0.86281095, 0.44970596
934.85000000, 0.86150576, 0.44951951
934.90000000, 0.86016597, 0.44933307
934.95000000, 0.85907375, 0.44914663
935.00000000, 0.85832342, 0.44896018
935.05000000, 0.85752238, 0.44877374
935.10000000, 0.85669749, 0.44863652
935.15000000, 0.85576937, 0.44861394
935.20000000, 0.85496370, 0.44859136
935.25000000, 0.85475676, 0.44856878
935.30000000, 0.85480253, 0.44854620
935.35000000, 0.85519727, 0.44852362
935.40000000, 0.85583810, 0.44850104
935.45000000, 0.85659474, 0.44847846
935.50000000, 0.85728206, 0.44845588
935.55000000, 0.85794784, 0.44843330
935.60000000, 0.85854292, 0.44841072
935.65000000, 0.85901905, 0.44838814
935.70000000, 0.85933090, 0.44836556
935.75000000, 0.85881522, 0.44834298
935.80000000, 0.85791011, 0.44832040
935.85000000, 0.85616478, 0.44829782
935.90000000, 0.85438614, 0.44827524
935.95000000, 0.85278863, 0.44825266
936.00000000, 0.85109854, 0.44823008
936.05000000, 0.84928062, 0.44820750
936.10000000, 0.84777515, 0.44818492
936.15000000, 0.84643066, 0.44816234
936.20000000, 0.84620967, 0.44813976
936.25000000, 0.84621332, 0.44811718
936.30000000, 0.84688339, 0.44809460
936.35000000, 0.84778767, 0.44807202
936.40000000, 0.84904324, 0.44804944
936.45000000, 0.85067707, 0.44802686
936.50000000, 0.85250575, 0.44800428
936.55000000, 0.85481168, 0.44798170
936.60000000, 0.85717393, 0.44795912
936.65000000, 0.85955649, 0.44793654
936.70000000, 0.86158918, 0.44791396
936.75000000, 0.86309705, 0.44789138
936.80000000, 0.86413151, 0.44786880
936.85000000, 0.86489967, 0.44784622
936.90000000, 0.86557441, 0.44782364
936.95000000, 0.86617253, 0.44780106
937.00000000, 0.86630227, 0.44777848
937.05000000, 0.86585238, 0.44775590
937.10000000, 0.86445680, 0.44773332
937.15000000, 0.86294494, 0.44771074
937.20000000, 0.86136182, 0.44768816
937.25000000, 0.86000746, 0.44766558
937.30000000, 0.85869155, 0.44764300
937.35000000, 0.85738654, 0.44762042
937.40000000, 0.85622082, 0.44759784
937.45000000, 0.85532548, 0.44757526
937.50000000, 0.85491004, 0.44755268
937.55000000, 0.85484212, 0.44753010
937.60000000, 0.85536364, 0.44750752
937.65000000, 0.85607392, 0.44748494
937.70000000, 0.85746696, 0.44746236
937.75000000, 0.85881734, 0.44743978
937.80000000, 0.86007709, 0.44741720
937.85000000, 0.86110129, 0.44739462
937.90000000, 0.86194040, 0.44737204
937.95000000, 0.86275459, 0.44734946
938.00000000, 0.86354148, 0.44732688
938.05000000, 0.86382263, 0.44730430
938.10000000, 0.86378519, 0.44728172
938.15000000, 0.86292849, 0.44725914
938.20000000, 0.86195028, 0.44723656
938.25000000, 0.86085989, 0.44721398
938.30000000, 0.85996728, 0.44719140
938.35000000, 0.85913712, 0.44716882
938.40000000, 0.85891051, 0.44714624
938.45000000, 0.85873208, 0.44712365
938.50000000, 0.85870626, 0.44710107
938.55000000, 0.85852859, 0.44707849
938.60000000, 0.85818642, 0.44705591
938.65000000, 0.85796755, 0.44703333
938.70000000, 0.85780151, 0.44701075
938.75000000, 0.85775426, 0.44698817
938.80000000, 0.85759930, 0.44696559
938.85000000, 0.85691915, 0.44694301
938.90000000, 0.85614230, 0.44692043
938.95000000, 0.85523193, 0.44689785
939.00000000, 0.85446474, 0.44687527
939.05000000, 0.85377131, 0.44685269
939.10000000, 0.85307373, 0.44683011
939.15000000, 0.85237775, 0.44680753
939.20000000, 0.85169439, 0.44678495
939.25000000, 0.85103732, 0.44676237
939.30000000, 0.85042698, 0.44668813
939.35000000, 0.85000670, 0.44656087
939.40000000, 0.84971314, 0.44643362
939.45000000, 0.84982234, 0.44630636
939.50000000, 0.85001389, 0.44617910
939.55000000, 0.85027017, 0.44605185
939.60000000, 0.85059778, 0.44592459
939.65000000, 0.85109182, 0.44579734
939.70000000, 0.85190056, 0.44567008
939.75000000, 0.85297737, 0.44554283
939.80000000, 0.85397843, 0.44541557
939.85000000, 0.85495814, 0.44528832
939.90000000, 0.85497037, 0.44516106
939.95000000, 0.85488553, 0.44503381
940.00000000, 0.85449328, 0.44490655
940.05000000, 0.85404646, 0.44477929
940.10000000, 0.85354052, 0.44465204
940.15000000, 0.85272561, 0.44452478
940.20000000, 0.85177828, 0.44439753
940.25000000, 0.84992408, 0.44427027
940.30000000, 0.84776796, 0.44414302
940.35000000, 0.84450011, 0.44401576
940.40000000, 0.84119549, 0.44388851
940.45000000, 0.83783569, 0.44376125
940.50000000, 0.83488198, 0.44363399
940.55000000, 0.83215669, 0.44350674
940.60000000, 0.82940031, 0.44337948
940.65000000, 0.82669878, 0.44325223
940.70000000, 0.82453660, 0.44312497
940.75000000, 0.82287469, 0.44299772
940.80000000, 0.82227585, 0.44287046
940.85000000, 0.82241370, 0.44274321
940.90000000, 0.82313037, 0.44261595
940.95000000, 0.82455685, 0.44248869
941.00000000, 0.82618286, 0.44236144
941.05000000, 0.82777642, 0.44223418
941.10000000, 0.82876432, 0.44210693
941.15000000, 0.82783428, 0.44197967
941.20000000, 0.82569006, 0.44185242
941.25000000, 0.82223050, 0.44172516
941.30000000, 0.81722378, 0.44159791
941.35000000, 0.81155401, 0.44147065
941.40000000, 0.80444050, 0.44134340
941.45000000, 0.79728312, 0.44121614
941.50000000, 0.79055444, 0.44108888
941.55000000, 0.78466694, 0.44096163
941.60000000, 0.78015189, 0.44083437
941.65000000, 0.77824725, 0.44070712
941.70000000, 0.77808288, 0.44057986
941.75000000, 0.78200271, 0.44045261
941.80000000, 0.78682512, 0.44032535
941.85000000, 0.79360017, 0.44019810
941.90000000, 0.80051649, 0.44007084
941.95000000, 0.80779609, 0.43994358
942.00000000, 0.81528741, 0.43981633
942.05000000, 0.82297416, 0.43968907
942.10000000, 0.83000567, 0.43956182
942.15000000, 0.83680697, 0.43943456
942.20000000, 0.84052305, 0.43930731
942.25000000, 0.84365054, 0.43918005
942.30000000, 0.84468230, 0.43905280
942.35000000, 0.84534689, 0.43892554
942.40000000, 0.84550442, 0.43879829
942.45000000, 0.84606653, 0.43867103
942.50000000, 0.84685620, 0.43854377
942.55000000, 0.84795695, 0.43841652
942.60000000, 0.84909396, 0.43828926
942.65000000, 0.85006563, 0.43816201
942.70000000, 0.85097705, 0.43803475
942.75000000, 0.85174789, 0.43790750
942.80000000, 0.85247138, 0.43778024
942.85000000, 0.85315116, 0.43765299
942.90000000, 0.85326622, 0.43752573
942.95000000, 0.85320295, 0.43739847
943.00000000, 0.85169213, 0.43727122
943.05000000, 0.84996407, 0.43714396
943.10000000, 0.84748519, 0.43701671
943.15000000, 0.84504010, 0.43688945
943.20000000, 0.84264167, 0.43676220
943.25000000, 0.84040791, 0.43663494
943.30000000, 0.83826678, 0.43650769
943.35000000, 0.83652946, 0.43638043
943.40000000, 0.83489776, 0.43625318
943.45000000, 0.83372481, 0.43612592
943.50000000, 0.83262306, 0.43604444
943.55000000, 0.83168744, 0.43598168
943.60000000, 0.83061120, 0.43591892
943.65000000, 0.82940516, 0.43585616
943.70000000, 0.82803192, 0.43579340
943.75000000, 0.82659995, 0.43573065
943.80000000, 0.82512087, 0.43566789
943.85000000, 0.82369939, 0.43560513
943.90000000, 0.82254925, 0.43554237
943.95000000, 0.82165472, 0.43547961
944.00000000, 0.82114360, 0.43541685
944.05000000, 0.82128697, 0.43535409
944.10000000, 0.82186667, 0.43529133
944.15000000, 0.82303255, 0.43522857
944.20000000, 0.82434667, 0.43516581
944.25000000, 0.82613016, 0.43510305
944.30000000, 0.82797166, 0.43504029
944.35000000, 0.82997824, 0.43497753
944.40000000, 0.83183364, 0.43491477
944.45000000, 0.83352528, 0.43485201
944.50000000, 0.83431083, 0.43478925
944.55000000, 0.83470804, 0.43472649
944.60000000, 0.83412752, 0.43466373
944.65000000, 0.83338714, 0.43460097
944.70000000, 0.83227121, 0.43453821
944.75000000, 0.83134461, 0.43447545
944.80000000, 0.83078552, 0.43441269
944.85000000, 0.83059388, 0.43434993
944.90000000, 0.83069094, 0.43428717
944.95000000, 0.83130525, 0.43422441
945.00000000, 0.83208290, 0.43416166
945.05000000, 0.83371376, 0.43409890
945.10000000, 0.83539233, 0.43403614
945.15000000, 0.83719210, 0.43397338
945.20000000, 0.83852461, 0.43391062
945.25000000, 0.83915620, 0.43384786
945.30000000, 0.83941991, 0.43378510
945.35000000, 0.83945815, 0.43372234
945.40000000, 0.83946617, 0.43365958
945.45000000, 0.83945379, 0.43359682
945.50000000, 0.83908981, 0.43353406
945.55000000, 0.83869123, 0.43347130
945.60000000, 0.83819419, 0.43340854
945.65000000, 0.83784680, 0.43334578
945.70000000, 0.83767508, 0.43328302
945.75000000, 0.83787270, 0.43322026
945.80000000, 0.83824412, 0.43315750
945.85000000, 0.83946132, 0.43309474
945.90000000, 0.84079810, 0.43303198
945.95000000, 0.84236534, 0.43296922
946.00000000, 0.84366161, 0.43290646
946.05000000, 0.84438208, 0.43284370
946.10000000, 0.84458165, 0.43278094
946.15000000, 0.84430038, 0.43271818
946.20000000, 0.84356468, 0.43265542
946.25000000, 0.84266931, 0.43259266
946.30000000, 0.84127914, 0.43252991
946.35000000, 0.83980033, 0.43246715
946.40000000, 0.83802201, 0.43240439
946.45000000, 0.83630096, 0.43234163
946.50000000, 0.83468174, 0.43227887
946.55000000, 0.83374819, 0.43221611
946.60000000, 0.83335338, 0.43215335
946.65000000, 0.83395609, 0.43209059
946.70000000, 0.83484017, 0.43202783
946.75000000, 0.83595650, 0.43196507
946.80000000, 0.83707971, 0.43190231
946.85000000, 0.83821145, 0.43183955
946.90000000, 0.83949192, 0.43177679
946.95000000, 0.84099547, 0.43171403
947.00000000, 0.84251496, 0.43165127
947.05000000, 0.84404510, 0.43158851
947.10000000, 0.84475862, 0.43152575
947.15000000, 0.84527192, 0.43146299
947.20000000, 0.84475736, 0.43140023
947.25000000, 0.84423713, 0.43133747
947.30000000, 0.84369683, 0.43127471
947.35000000, 0.84332548, 0.43121195
947.40000000, 0.84316918, 0.43114919
947.45000000, 0.84291863, 0.43108643
947.50000000, 0.84261507, 0.43102367
947.55000000, 0.84218403, 0.43096092
947.60000000, 0.84174047, 0.43089816
947.65000000, 0.84157908, 0.43083540
947.70000000, 0.84148942, 0.43099948
947.75000000, 0.84162689, 0.43117585
947.80000000, 0.84177325, 0.43135223
947.85000000, 0.84193007, 0.43152860
947.90000000, 0.84195357, 0.43170497
947.95000000, 0.84190841, 0.43188135
948.00000000, 0.84191127, 0.43205772
948.05000000, 0.84194863, 0.43223409
948.10000000, 0.84240390, 0.43241047
948.15000000, 0.84285608, 0.43258684
948.20000000, 0.84329949, 0.43276321
948.25000000, 0.84352101, 0.43293959
948.30000000, 0.84348204, 0.43311596
948.35000000, 0.84327402, 0.43329233
948.40000000, 0.84297891, 0.43346871
948.45000000, 0.84276289, 0.43364508
948.50000000, 0.84255716, 0.43382146
948.55000000, 0.84231113, 0.43399783
948.60000000, 0.84196140, 0.43417420
948.65000000, 0.84131648, 0.43435058
948.70000000, 0.84064458, 0.43452695
948.75000000, 0.83994100, 0.43470332
948.80000000, 0.83959078, 0.43487970
948.85000000, 0.83942260, 0.43505607
948.90000000, 0.83964938, 0.43523244
948.95000000, 0.83995060, 0.43540882
949.00000000, 0.84041093, 0.43558519
949.05000000, 0.84092641, 0.43576156
949.10000000, 0.84159886, 0.43593794
949.15000000, 0.84233853, 0.43611431
949.20000000, 0.84315711, 0.43629069
949.25000000, 0.84373738, 0.43646706
949.30000000, 0.84419488, 0.43664343
949.35000000, 0.84403762, 0.43681981
949.40000000, 0.84375528, 0.43699618
949.45000000, 0.84308102, 0.43717255
949.50000000, 0.84236363, 0.43734893
949.55000000, 0.84152349, 0.43752530
949.60000000, 0.84064371, 0.43770167
949.65000000, 0.83971739, 0.43787805
949.70000000, 0.83901413, 0.43805442
949.75000000, 0.83843634, 0.43823079
949.80000000, 0.83835237, 0.43840717
949.85000000, 0.83837480, 0.43858354
949.90000000, 0.83869350, 0.43875992
949.95000000, 0.83898296, 0.43893629
950.00000000, 0.83917986, 0.43911266
950.05000000, 0.83934356, 0.43928904
950.10000000, 0.83946140, 0.43946541
950.15000000, 0.83945577, 0.43964178
950.20000000, 0.83937445, 0.43981816
950.25000000, 0.83849741, 0.43999453
950.30000000, 0.83743164, 0.44017090
950.35000000, 0.83567725, 0.44034728
950.40000000, 0.83396388, 0.44052365
950.45000000, 0.83241455, 0.44070002
950.50000000, 0.83100379, 0.44087640
950.55000000, 0.82980087, 0.44105277
950.60000000, 0.82874414, 0.44122915
950.65000000, 0.82778489, 0.44140552
950.70000000, 0.82730095, 0.44158189
950.75000000, 0.82695107, 0.44175827
950.80000000, 0.82723150, 0.44193464
950.85000000, 0.82758236, 0.44211101
950.90000000, 0.82819550, 0.44228739
950.95000000, 0.82880744, 0.44246376
951.00000000, 0.82941724, 0.44264013
951.05000000, 0.82984955, 0.44281651
951.10000000, 0.83014240, 0.44299288
951.15000000, 0.83040217, 0.44316925
951.20000000, 0.83065032, 0.44334563
951.25000000, 0.83084398, 0.44352200
951.30000000, 0.83102934, 0.44369838
951.35000000, 0.83117932, 0.44387475
951.40000000, 0.83138162, 0.44405112
951.45000000, 0.83169511, 0.44422750
951.50000000, 0.83206310, 0.44440387
951.55000000, 0.83248557, 0.44458024
951.60000000, 0.83292863, 0.44475662
951.65000000, 0.83338049, 0.44493299
951.70000000, 0.83390430, 0.44510936
951.75000000, 0.83438768, 0.44528574
951.80000000, 0.83429328, 0.44546211
951.85000000, 0.83401579, 0.44578659
951.90000000, 0.83321721, 0.44666619
951.95000000, 0.83250633, 0.44754580
952.00000000, 0.83190706, 0.44842540
952.05000000, 0.83141807, 0.44930501
952.10000000, 0.83099110, 0.45018462
952.15000000, 0.83064924, 0.45106422
952.20000000, 0.83032606, 0.45194383
952.25000000, 0.83050988, 0.45282344
952.30000000, 0.83081705, 0.45370304
952.35000000, 0.83161764, 0.45458265
952.40000000, 0.83241463, 0.45546226
952.45000000, 0.83320573, 0.45634186
952.50000000, 0.83375438, 0.45722147
952.55000000, 0.83411252, 0.45810108
952.60000000, 0.83415810, 0.45898068
952.65000000, 0.83410497, 0.45986029
952.70000000, 0.83336685, 0.46073990
952.75000000, 0.83248141, 0.46161950
952.80000000, 0.83083636, 0.46249911
952.85000000, 0.82911880, 0.46337872
952.90000000, 0.82723206, 0.46425832
952.95000000, 0.82563355, 0.46513793
953.00000000, 0.82432329, 0.46601753
953.05000000, 0.82340497, 0.46689714
953.10000000, 0.82267111, 0.46777675
953.15000000, 0.82245693, 0.46865635
953.20000000, 0.82234463, 0.46953596
953.25000000, 0.82264693, 0.47041557
953.30000000, 0.82296936, 0.47129517
953.35000000, 0.82336316, 0.47217478
953.40000000, 0.82359672, 0.47305439
953.45000000, 0.82358989, 0.47393399
953.50000000, 0.82323096, 0.47481360
953.55000000, 0.82261705, 0.47569321
953.60000000, 0.82195310, 0.47657281
953.65000000, 0.82127334, 0.47745242
953.70000000, 0.82045550, 0.47833203
953.75000000, 0.81962519, 0.47921163
953.80000000, 0.81877246, 0.48009124
953.85000000, 0.81805472, 0.48097085
953.90000000, 0.81762382, 0.48185045
953.95000000, 0.81736450, 0.48273006
954.00000000, 0.81727676, 0.48360966
954.05000000, 0.81711769, 0.48448927
954.10000000, 0.81692504, 0.48536888
954.15000000, 0.81618679, 0.48624848
954.20000000, 0.81530227, 0.48712809
954.25000000, 0.81303872, 0.48800770
954.30000000, 0.81030552, 0.48888730
954.35000000, 0.80569368, 0.48976691
954.40000000, 0.80029117, 0.49064652
954.45000000, 0.79359862, 0.49152612
954.50000000, 0.78649956, 0.49240573
954.55000000, 0.77908109, 0.49328534
954.60000000, 0.77199913, 0.49416494
954.65000000, 0.76503542, 0.49504455
954.70000000, 0.75948750, 0.49592416
954.75000000, 0.75433001, 0.49680376
954.80000000, 0.75157848, 0.49768337
954.85000000, 0.74974576, 0.49856298
954.90000000, 0.75027570, 0.49944258
954.95000000, 0.75211072, 0.50032219
955.00000000, 0.75547780, 0.50120179
955.05000000, 0.75995374, 0.50208140
955.10000000, 0.76510931, 0.50296101
955.15000000, 0.77089606, 0.50384061
955.20000000, 0.77684060, 0.50472022
955.25000000, 0.78293224, 0.50559983
955.30000000, 0.78887074, 0.50647943
955.35000000, 0.79398957, 0.50735904
955.40000000, 0.79854717, 0.50823865
955.45000000, 0.80191217, 0.50911825
955.50000000, 0.80472477, 0.50999786
955.55000000, 0.80698497, 0.51087747
955.60000000, 0.80902017, 0.51175707
955.65000000, 0.81094949, 0.51263668
955.70000000, 0.81262725, 0.51351629
955.75000000, 0.81425845, 0.51439589
955.80000000, 0.81561528, 0.51527550
955.85000000, 0.81688096, 0.51615511
955.90000000, 0.81778206, 0.51703471
955.95000000, 0.81863630, 0.51791432
956.00000000, 0.81940725, 0.51879392
956.05000000, 0.82009956, 0.51908806
956.10000000, 0.82072487, 0.51878537
956.15000000, 0.82099043, 0.51848269
956.20000000, 0.82111609, 0.51818000
956.25000000, 0.82099942, 0.51787731
956.30000000, 0.82086682, 0.51757463
956.35000000, 0.82100241, 0.51727194
956.40000000, 0.82119013, 0.51696925
956.45000000, 0.82156268, 0.51666657
956.50000000, 0.82191020, 0.51636388
956.55000000, 0.82222019, 0.51606119
